b1_3_00017;b1_3_00017;0;
b2_2_00193;b2_2_00193;0;
b2_1_00155;b2_1_00155;0;
b1_3_00028;b1_3_00028;0;
b2_2_00195;b2_2_00195;0;
b2_1_00178;b2_1_00178;0;
b2_2_00198;b2_2_00198;0;
b2_1_00179;b2_1_00179;0;
b2_2_00199;b2_2_00199;0;
b2_1_00181;b2_1_00181;0;
b2_2_00202;b2_2_00202;0;
b2_1_00184;b2_1_00184;0;
b2_2_00204;b2_2_00204;0;
b2_1_00185;b2_1_00185;0;
b2_2_00206;b2_2_00206;0;
b2_1_00187;b2_1_00187;0;
b2_2_00209;b2_2_00209;0;
b2_1_00195;b2_1_00195;0;
b2_1_00198;b2_1_00198;0;
b2_2_00211;b2_2_00211;0;
b2_1_00199;b2_1_00199;0;
b2_2_00214;b2_2_00214;0;
b2_1_00209;b2_1_00209;0;
b2_2_00215;b2_2_00215;0;
b2_1_00210;b2_1_00210;0;
b2_2_00217;b2_2_00217;0;
b2_1_00211;b2_1_00211;0;
b2_2_00218;b2_2_00218;0;
b2_1_00213;b2_1_00213;0;
b2_2_00220;b2_2_00220;0;
b2_1_00216;b2_1_00216;0;
b2_2_00006;b2_2_00006;0;
b2_1_00005;b2_1_00005;0;
b2_2_00007;b2_2_00007;0;
b2_1_00008;b2_1_00008;0;
b2_2_00009;b2_2_00009;0;
b2_1_00009;b2_1_00009;0;
b2_2_00013;b2_2_00013;0;
b2_1_00018;b2_1_00018;0;
b2_2_00019;b2_2_00019;0;
b2_1_00022;b2_1_00022;0;
b2_2_00033;b2_2_00033;0;
b2_1_00024;b2_1_00024;0;
b2_2_00034;b2_2_00034;0;
b2_1_00027;b2_1_00027;0;
b2_2_00037;b2_2_00037;0;
b2_1_00029;b2_1_00029;0;
b2_2_00040;b2_2_00040;0;
b2_1_00030;b2_1_00030;0;
b2_2_00041;b2_2_00041;0;
b2_1_00032;b2_1_00032;0;
b2_1_00035;b2_1_00035;0;
b2_2_00052;b2_2_00052;0;
b2_1_00042;b2_1_00042;0;
b2_2_00053;b2_2_00053;0;
b2_1_00051;b2_1_00051;0;
b2_2_00057;b2_2_00057;0;
b2_1_00052;b2_1_00052;0;
b2_2_00059;b2_2_00059;0;
b2_1_00054;b2_1_00054;0;
b2_2_00062;b2_2_00062;0;
b2_1_00055;b2_1_00055;0;
b2_2_00063;b2_2_00063;0;
b2_1_00056;b2_1_00056;0;
b2_2_00066;b2_2_00066;0;
b2_1_00057;b2_1_00057;0;
b2_2_00067;b2_2_00067;0;
b2_1_00061;b2_1_00061;0;
b2_2_00069;b2_2_00069;0;
b2_1_00064;b2_1_00064;0;
b2_2_00072;b2_2_00072;0;
b2_1_00066;b2_1_00066;0;
b2_2_00074;b2_2_00074;0;
b2_1_00072;b2_1_00072;0;
b2_2_00076;b2_2_00076;0;
b2_1_00077;b2_1_00077;0;
b2_2_00082;b2_2_00082;0;
b2_1_00078;b2_1_00078;0;
b2_2_00088;b2_2_00088;0;
b2_1_00080;b2_1_00080;0;
b2_2_00091;b2_2_00091;0;
b2_1_00087;b2_1_00087;0;
b2_2_00094;b2_2_00094;0;
b2_1_00090;b2_1_00090;0;
b2_2_00095;b2_2_00095;0;
b2_1_00092;b2_1_00092;0;
b2_2_00097;b2_2_00097;0;
b2_1_00094;b2_1_00094;0;
b2_2_00100;b2_2_00100;0;
b2_1_00097;b2_1_00097;0;
b1_3_00108;b1_3_00108;0;
b2_1_00098;b2_1_00098;0;
b2_2_00104;b2_2_00104;0;
b1_3_00112;b1_3_00112;0;
b2_1_00102;b2_1_00102;0;
b2_2_00109;b2_2_00109;0;
b1_3_00123;b1_3_00123;0;
b2_1_00103;b2_1_00103;0;
b1_3_00125;b1_3_00125;0;
b2_2_00113;b2_2_00113;0;
b1_3_00127;b1_3_00127;0;
b2_1_00119;b2_1_00119;0;
b2_2_00119;b2_2_00119;0;
b1_3_00128;b1_3_00128;0;
b2_1_00121;b2_1_00121;0;
b1_3_00129;b1_3_00129;0;
b2_2_00124;b2_2_00124;0;
b1_3_00130;b1_3_00130;0;
b2_1_00128;b2_1_00128;0;
b2_2_00125;b2_2_00125;0;
b1_3_00131;b1_3_00131;0;
b2_1_00135;b2_1_00135;0;
b2_2_00127;b2_2_00127;0;
b1_3_00132;b1_3_00132;0;
b2_1_00138;b2_1_00138;0;
b1_3_00133;b1_3_00133;0;
b2_2_00132;b2_2_00132;0;
b1_3_00135;b1_3_00135;0;
b2_1_00143;b2_1_00143;0;
b2_2_00134;b2_2_00134;0;
b1_3_00136;b1_3_00136;0;
b2_1_00153;b2_1_00153;0;
b2_2_00135;b2_2_00135;0;
b1_3_00138;b1_3_00138;0;
b1_3_00140;b1_3_00140;0;
b2_1_00173;b2_1_00173;0;
b2_2_00147;b2_2_00147;0;
b1_3_00141;b1_3_00141;0;
b2_1_00175;b2_1_00175;0;
b2_2_00152;b2_2_00152;0;
b1_3_00143;b1_3_00143;0;
b2_1_00206;b2_1_00206;0;
b2_2_00161;b2_2_00161;0;
b1_3_00157;b1_3_00157;0;
b2_1_00208;b2_1_00208;0;
b1_3_00162;b1_3_00162;0;
b2_2_00180;b2_2_00180;0;
b2_1_00214;b2_1_00214;0;
b1_3_00167;b1_3_00167;0;
b2_2_00185;b2_2_00185;0;
b1_3_00169;b1_3_00169;0;
b2_1_00004;b2_1_00004;0;
b1_3_00172;b1_3_00172;0;
b2_2_00192;b2_2_00192;0;
b2_1_00010;b2_1_00010;0;
b1_3_00174;b1_3_00174;0;
b2_2_00194;b2_2_00194;0;
b2_1_00015;b2_1_00015;0;
b1_3_00176;b1_3_00176;0;
b2_2_00200;b2_2_00200;0;
b1_3_00177;b1_3_00177;0;
b2_1_00053;b2_1_00053;0;
b2_2_00210;b2_2_00210;0;
b1_3_00183;b1_3_00183;0;
b1_3_00186;b1_3_00186;0;
b2_2_00003;b2_2_00003;0;
b1_3_00198;b1_3_00198;0;
b2_2_00025;b2_2_00025;0;
b1_3_00202;b1_3_00202;0;
b1_3_00203;b1_3_00203;0;
b1_3_00207;b1_3_00207;0;
b1_3_00209;b1_3_00209;0;
b1_3_00210;b1_3_00210;0;
b1_3_00211;b1_3_00211;0;
b1_3_00212;b1_3_00212;0;
b1_3_00001;b1_3_00001;0;
b1_3_00002;b1_3_00002;0;
b1_3_00004;b1_3_00004;0;
b1_3_00005;b1_3_00005;0;
b1_3_00006;b1_3_00006;0;
b1_3_00010;b1_3_00010;0;
b1_3_00015;b1_3_00015;0;
b1_3_00018;b1_3_00018;0;
b1_3_00020;b1_3_00020;0;
b2_2_00002;b2_2_00002;0;
b1_3_00021;b1_3_00021;0;
b2_2_00008;b2_2_00008;0;
b1_3_00022;b1_3_00022;0;
b2_2_00011;b2_2_00011;0;
b1_3_00027;b1_3_00027;0;
b2_2_00012;b2_2_00012;0;
b1_3_00032;b1_3_00032;0;
b2_2_00014;b2_2_00014;0;
b1_3_00035;b1_3_00035;0;
b2_2_00015;b2_2_00015;0;
b1_3_00043;b1_3_00043;0;
b2_2_00016;b2_2_00016;0;
b1_3_00045;b1_3_00045;0;
b2_2_00020;b2_2_00020;0;
b1_3_00048;b1_3_00048;0;
b2_2_00021;b2_2_00021;0;
b1_3_00049;b1_3_00049;0;
b2_2_00026;b2_2_00026;0;
b1_3_00051;b1_3_00051;0;
b2_2_00027;b2_2_00027;0;
b1_3_00054;b1_3_00054;0;
b2_2_00028;b2_2_00028;0;
b1_3_00057;b1_3_00057;0;
b2_2_00030;b2_2_00030;0;
b2_2_00031;b2_2_00031;0;
b1_3_00068;b1_3_00068;0;
b2_2_00035;b2_2_00035;0;
b1_3_00070;b1_3_00070;0;
b1_3_00071;b1_3_00071;0;
b2_2_00036;b2_2_00036;0;
b2_2_00038;b2_2_00038;0;
b1_3_00074;b1_3_00074;0;
b1_3_00075;b1_3_00075;0;
b2_2_00044;b2_2_00044;0;
b1_3_00076;b1_3_00076;0;
b2_2_00046;b2_2_00046;0;
b1_3_00077;b1_3_00077;0;
b2_2_00048;b2_2_00048;0;
b1_3_00079;b1_3_00079;0;
b2_2_00049;b2_2_00049;0;
b1_3_00083;b1_3_00083;0;
b2_2_00050;b2_2_00050;0;
b1_3_00085;b1_3_00085;0;
b2_2_00051;b2_2_00051;0;
b1_3_00087;b1_3_00087;0;
b2_2_00058;b2_2_00058;0;
b1_3_00090;b1_3_00090;0;
b2_2_00061;b2_2_00061;0;
b1_3_00094;b1_3_00094;0;
b2_2_00065;b2_2_00065;0;
b1_3_00098;b1_3_00098;0;
b2_2_00068;b2_2_00068;0;
b1_3_00101;b1_3_00101;0;
b2_2_00071;b2_2_00071;0;
b1_3_00102;b1_3_00102;0;
b2_1_00020;b2_1_00020;0;
b2_2_00077;b2_2_00077;0;
b2_1_00021;b2_1_00021;0;
b2_2_00079;b2_2_00079;0;
b2_1_00025;b2_1_00025;0;
b2_2_00080;b2_2_00080;0;
b2_1_00026;b2_1_00026;0;
b2_2_00081;b2_2_00081;0;
b2_1_00031;b2_1_00031;0;
b2_2_00084;b2_2_00084;0;
b2_1_00034;b2_1_00034;0;
b2_2_00087;b2_2_00087;0;
b2_1_00037;b2_1_00037;0;
b2_2_00089;b2_2_00089;0;
b2_1_00038;b2_1_00038;0;
b2_2_00092;b2_2_00092;0;
b2_1_00039;b2_1_00039;0;
b2_2_00099;b2_2_00099;0;
b2_1_00043;b2_1_00043;0;
b2_1_00044;b2_1_00044;0;
b2_2_00103;b2_2_00103;0;
b2_1_00045;b2_1_00045;0;
b2_2_00106;b2_2_00106;0;
b2_1_00046;b2_1_00046;0;
b2_2_00110;b2_2_00110;0;
b2_1_00047;b2_1_00047;0;
b2_2_00111;b2_2_00111;0;
b2_1_00050;b2_1_00050;0;
b2_2_00114;b2_2_00114;0;
b2_1_00059;b2_1_00059;0;
b2_2_00116;b2_2_00116;0;
b1_3_00147;b1_3_00147;0;
b1_3_00150;b1_3_00150;0;
b2_2_00101;b2_2_00101;0;
b1_3_00034;b1_3_00034;0;
b2_2_00145;b2_2_00145;0;
b1_3_00168;b1_3_00168;0;
b1_3_00041;b1_3_00041;0;
b1_3_00126;b1_3_00126;0;
b1_3_00030;b1_3_00030;0;
b1_3_00044;b1_3_00044;0;
b1_3_00191;b1_3_00191;0;
b1_3_00031;b1_3_00031;0;
b1_3_00200;b1_3_00200;0;
b2_2_00042;b2_2_00042;0;
b1_3_00151;b1_3_00151;0;
b1_3_00148;b1_3_00148;0;
b2_2_00073;b2_2_00073;0;
b2_2_00023;b2_2_00023;0;
b2_1_00157;b2_1_00157;0;
b1_3_00146;b1_3_00146;0;
b2_1_00088;b2_1_00088;0;
b2_2_00054;b2_2_00054;0;
b1_3_00171;b1_3_00171;0;
b2_1_00096;b2_1_00096;0;
b2_2_00098;b2_2_00098;0;
b1_3_00170;b1_3_00170;0;
b2_2_00090;b2_2_00090;0;
b1_3_00206;b1_3_00206;0;
b1_3_00016;b1_3_00016;0;
b1_3_00145;b1_3_00145;0;
b1_3_00107;b1_3_00107;0;
b1_3_00144;b1_3_00144;0;
b2_1_00107;b2_1_00107;0;
b1_3_00194;b1_3_00194;0;
b1_3_00208;b1_3_00208;0;
b1_3_00217;b1_3_00217;0;
b2_1_00109;b2_1_00109;0;
b1_3_00137;b1_3_00137;0;
b2_1_00058;b2_1_00058;0;
b1_3_00089;b1_3_00089;0;
b1_3_00152;b1_3_00152;0;
b2_2_00191;b2_2_00191;0;
b1_3_00189;b1_3_00189;0;
b1_3_00160;b1_3_00160;0;
b1_3_00081;b1_3_00081;0;
b1_3_00100;b1_3_00100;0;
b2_2_00155;b2_2_00155;0;
b2_1_00215;b2_1_00215;0;
b1_3_00066;b1_3_00066;0;
b1_3_00053;b1_3_00053;0;
b2_2_00184;b2_2_00184;0;
b1_3_00037;b1_3_00037;0;
b1_3_00026;b1_3_00026;0;
b1_3_00114;b1_3_00114;0;
b1_3_00156;b1_3_00156;0;
b2_2_00102;b2_2_00102;0;
b1_3_00154;b1_3_00154;0;
b1_3_00099;b1_3_00099;0;
b1_3_00019;b1_3_00019;0;
b1_3_00062;b1_3_00062;0;
b1_3_00014;b1_3_00014;0;
b2_1_00220;b2_1_00220;0;
b1_3_00110;b1_3_00110;0;
b2_1_00048;b2_1_00048;0;
b2_2_00064;b2_2_00064;0;
b1_3_00078;b1_3_00078;0;
b1_3_00065;b1_3_00065;0;
b1_3_00084;b1_3_00084;0;
b2_1_00108;b2_1_00108;0;
b1_3_00115;b1_3_00115;0;
b1_3_00061;b1_3_00061;0;
b1_3_00149;b1_3_00149;0;
b1_3_00118;b1_3_00118;0;
b1_3_00047;b1_3_00047;0;
b2_1_00040;b2_1_00040;0;
b2_2_00167;b2_2_00167;0;
b1_3_00213;b1_3_00213;0;
b1_3_00011;b1_3_00011;0;
b2_1_00023;b2_1_00023;0;
b1_3_00008;b1_3_00008;0;
b1_3_00220;b1_3_00220;0;
b1_3_00122;b1_3_00122;0;
b1_3_00038;b1_3_00038;0;
b1_3_00113;b1_3_00113;0;
b1_3_00165;b1_3_00165;0;
b2_2_00070;b2_2_00070;0;
b2_2_00207;b2_2_00207;0;
b1_3_00040;b1_3_00040;0;
b2_1_00127;b2_1_00127;0;
b1_3_00182;b1_3_00182;0;
b2_2_00213;b2_2_00213;0;
b1_3_00072;b1_3_00072;0;
b1_3_00190;b1_3_00190;0;
b1_3_00007;b1_3_00007;0;
b1_3_00158;b1_3_00158;0;
b1_3_00196;b1_3_00196;0;
b1_3_00105;b1_3_00105;0;
b2_2_00056;b2_2_00056;0;
b2_2_00022;b2_2_00022;0;
b1_3_00024;b1_3_00024;0;
b2_1_00166;b2_1_00166;0;
b2_2_00205;b2_2_00205;0;
b1_3_00080;b1_3_00080;0;
b1_3_00161;b1_3_00161;0;
b1_3_00181;b1_3_00181;0;
b2_2_00004;b2_2_00004;0;
b1_3_00050;b1_3_00050;0;
b1_3_00073;b1_3_00073;0;
b1_3_00082;b1_3_00082;0;
b1_3_00097;b1_3_00097;0;
b1_3_00111;b1_3_00111;0;
b2_2_00118;b2_2_00118;0;
b2_2_00120;b2_2_00120;0;
b2_2_00121;b2_2_00121;0;
b2_2_00123;b2_2_00123;0;
b2_2_00128;b2_2_00128;0;
b2_2_00129;b2_2_00129;0;
b2_2_00131;b2_2_00131;0;
b2_2_00133;b2_2_00133;0;
b2_2_00136;b2_2_00136;0;
b2_2_00138;b2_2_00138;0;
b2_2_00141;b2_2_00141;0;
b2_2_00144;b2_2_00144;0;
b2_2_00148;b2_2_00148;0;
b2_2_00149;b2_2_00149;0;
b2_2_00158;b2_2_00158;0;
b2_2_00159;b2_2_00159;0;
b2_2_00162;b2_2_00162;0;
b2_2_00165;b2_2_00165;0;
b2_1_00062;b2_1_00062;0;
b2_2_00171;b2_2_00171;0;
b2_2_00173;b2_2_00173;0;
b2_1_00063;b2_1_00063;0;
b2_2_00177;b2_2_00177;0;
b2_1_00065;b2_1_00065;0;
b2_2_00178;b2_2_00178;0;
b2_1_00068;b2_1_00068;0;
b2_2_00182;b2_2_00182;0;
b2_1_00069;b2_1_00069;0;
b2_2_00183;b2_2_00183;0;
b2_1_00070;b2_1_00070;0;
b2_2_00186;b2_2_00186;0;
b2_2_00187;b2_2_00187;0;
b2_1_00081;b2_1_00081;0;
b2_2_00188;b2_2_00188;0;
b2_1_00082;b2_1_00082;0;
b2_2_00190;b2_2_00190;0;
b2_1_00084;b2_1_00084;0;
b2_2_00196;b2_2_00196;0;
b2_1_00085;b2_1_00085;0;
b2_2_00197;b2_2_00197;0;
b2_1_00089;b2_1_00089;0;
b2_2_00201;b2_2_00201;0;
b2_1_00091;b2_1_00091;0;
b2_2_00203;b2_2_00203;0;
b2_1_00095;b2_1_00095;0;
b2_2_00208;b2_2_00208;0;
b2_1_00099;b2_1_00099;0;
b2_2_00212;b2_2_00212;0;
b2_1_00101;b2_1_00101;0;
b2_2_00216;b2_2_00216;0;
b2_1_00105;b2_1_00105;0;
b2_2_00219;b2_2_00219;0;
b2_1_00112;b2_1_00112;0;
b2_1_00113;b2_1_00113;0;
b2_1_00115;b2_1_00115;0;
b2_1_00116;b2_1_00116;0;
b2_1_00117;b2_1_00117;0;
b2_1_00118;b2_1_00118;0;
b2_1_00125;b2_1_00125;0;
b2_1_00126;b2_1_00126;0;
b2_1_00131;b2_1_00131;0;
b2_1_00134;b2_1_00134;0;
b2_1_00136;b2_1_00136;0;
b2_1_00141;b2_1_00141;0;
b2_1_00144;b2_1_00144;0;
b2_1_00145;b2_1_00145;0;
b2_1_00147;b2_1_00147;0;
b2_1_00148;b2_1_00148;0;
b2_1_00149;b2_1_00149;0;
b2_1_00151;b2_1_00151;0;
b2_1_00156;b2_1_00156;0;
b2_1_00158;b2_1_00158;0;
b2_1_00160;b2_1_00160;0;
b2_1_00161;b2_1_00161;0;
b2_1_00162;b2_1_00162;0;
b2_1_00163;b2_1_00163;0;
b2_1_00167;b2_1_00167;0;
b2_1_00168;b2_1_00168;0;
b2_1_00170;b2_1_00170;0;
b2_1_00174;b2_1_00174;0;
b2_1_00176;b2_1_00176;0;
b2_1_00177;b2_1_00177;0;
b2_1_00180;b2_1_00180;0;
b2_1_00183;b2_1_00183;0;
b2_1_00190;b2_1_00190;0;
b2_1_00192;b2_1_00192;0;
b2_1_00197;b2_1_00197;0;
b2_1_00201;b2_1_00201;0;
b2_1_00202;b2_1_00202;0;
b2_1_00203;b2_1_00203;0;
b2_1_00204;b2_1_00204;0;
b2_1_00207;b2_1_00207;0;
b2_1_00217;b2_1_00217;0;
b2_1_00218;b2_1_00218;0;
b2_1_00219;b2_1_00219;0;
b2_1_00001;b2_1_00001;0;
b2_1_00002;b2_1_00002;0;
b1_3_00091;b1_3_00091;0;
b2_1_00003;b2_1_00003;0;
b2_1_00006;b2_1_00006;0;
b2_1_00007;b2_1_00007;0;
b2_1_00011;b2_1_00011;0;
b2_1_00012;b2_1_00012;0;
b2_1_00013;b2_1_00013;0;
b2_1_00017;b2_1_00017;0;
b2_1_00019;b2_1_00019;0;
b2_1_00083;b2_1_00083;0;
b2_1_00014;b2_1_00014;0;
b1_3_00142;b1_3_00142;0;
b2_2_00117;b2_2_00117;0;
b2_2_00137;b2_2_00137;0;
b2_1_00130;b2_1_00130;0;
b2_1_00041;b2_1_00041;0;
b1_3_00106;b1_3_00106;0;
b1_3_00215;b1_3_00215;0;
b2_1_00171;b2_1_00171;0;
b2_1_00060;b2_1_00060;0;
b2_2_00139;b2_2_00139;0;
b1_3_00033;b1_3_00033;0;
b1_3_00119;b1_3_00119;0;
b2_1_00189;b2_1_00189;0;
b1_3_00153;b1_3_00153;0;
b2_2_00107;b2_2_00107;0;
b2_2_00122;b2_2_00122;0;
b1_3_00187;b1_3_00187;0;
b2_1_00076;b2_1_00076;0;
b1_3_00012;b1_3_00012;0;
b1_3_00163;b1_3_00163;0;
b2_1_00074;b2_1_00074;0;
b2_2_00166;b2_2_00166;0;
b1_3_00093;b1_3_00093;0;
b1_3_00063;b1_3_00063;0;
b2_2_00045;b2_2_00045;0;
b1_3_00003;b1_3_00003;0;
b2_2_00115;b2_2_00115;0;
b1_3_00092;b1_3_00092;0;
b2_1_00067;b2_1_00067;0;
b2_2_00170;b2_2_00170;0;
b1_3_00029;b1_3_00029;0;
b2_2_00055;b2_2_00055;0;
b1_3_00188;b1_3_00188;0;
b2_1_00073;b2_1_00073;0;
b1_3_00124;b1_3_00124;0;
b2_1_00120;b2_1_00120;0;
b2_2_00154;b2_2_00154;0;
b2_1_00133;b2_1_00133;0;
b2_1_00093;b2_1_00093;0;
b1_3_00055;b1_3_00055;0;
b2_2_00043;b2_2_00043;0;
b1_3_00058;b1_3_00058;0;
b1_3_00064;b1_3_00064;0;
b1_3_00192;b1_3_00192;0;
b1_3_00175;b1_3_00175;0;
v19psu4nlvu913ttdf93;ccngyhnmw3;0;
hw70aun5pl3kxfcke8w9;81gosg2j92;0;
jqpeywe9zf3wbwid8nc5;45iuk73o62;2;
iw7u41c31z74p7wqlyem;rttcuy7xoj;2;
q504pm8a9pvcqb6658ce;a562yyf2n0;0;
qrffquozvji4051kfg4z;cn4r0w0uc7;0;
s8b652pi3wkmg7goy6uj;ii1cu4byng;0;
pou7luqj78yseta958yz;fzck86irc7;2;
qbqeg6hmxp1ooyootxnn;v8zqm4oyt4;2;
xsne3dby143471qzbk11;zo4x1313bw;2;
tcb6e89oei5xnjp2btdr;f8dlft8n9i;2;
kmad4drvr5tdo2l4qal2;4loe3jxafv;2;
77tjtddrpkke1xozs9ut;1gk7qctoov;2;
xnnp394ef1rr5l9gdf5r;g5ls7v7mzj;2;
tpoyp9wleubb4q1fydo7;5zv87ccun0;0;
ips1yhlxt3r2x7ettpm3;t21qdnyvll;2;
k0dc2sp8lakhusprlqho;u1skd3ijz6;2;
74m9h1t5zkku5u60j2rm;7gs8nd7g1q;0;
jha3kbw036ivs8e9i1au;rf7hoyl1wq;2;
0vs3do8vmqahx39r146m;hrsyyxe23o;2;
1plajh348ffnu6vyicoi;h1foxqwfzg;0;
rhpu02tsf173bk68m5gg;4tfyfds3bg;2;
nvxdzticd7p72hxub1pl;bxdznyfx9c;2;
9vlfq90zbba5cgyre9uu;u6a3wv8sdp;2;
xc8pi4jrir47vuyt0hmq;jftqjgy9i9;0;
v0u9n6lcj76a9zuhctep;t5wljc4puh;2;
h9blklnlbv75kgc0nhwh;8cj7xzyv01;2;
0j53z7aqnro2dws1xyng;yileslvlqj;2;
52o17sljn270yu41nsty;88emaxypqb;2;
wvjqonsm46y8kc61n7od;cw0kglwed3;0;
m08zcqbu0its287lxs87;jyw0fnmjq0;2;
hyhx3vtqxh9pn9b61ivs;0yypfnes7q;2;
eggtl0c6qe7ccuevtlqo;8it1872swh;2;
vc2inh90d6mha83ej3b1;dpwekhigk7;2;
yq3032b1udq2ul635o5t;0egra0r9ba;2;
37wpbxdbkbk1iwe25mpg;9ti2nykmo6;2;
z4zhlt07s3rj97ve3o5b;nfa3was3ea;0;
xnlyexhl24jsgq2g337y;kqttidrrb9;2;
go7ipl1eucn2s5blt1ml;i4vq95o2a9;2;
mp4jgcgthde3fmdsrld1;np072fawn4;2;
ic50ja6i2ix181wfvfui;37zssdrmi3;0;
coxejma1h7fzokb6fwxg;bis5m4ulxn;2;
tosbyk3jnzcflkfnbva4;8u8yx9o62u;2;
nekul7bxt8i5aub088w1;8hzoq8nk88;0;
qmm2cp6rq1w8s9okey5y;ptm0ikueuq;2;
gewuyl66m052jfe91kv7;qorxjj2vwy;2;
ru0k32k4gvkfu712i3l1;w0elhvixh3;2;
a5id5l7esmsgah3k5e4m;rp36mwwoy0;2;
n2p1noqzupup792t45vh;fv7utu14w9;2;
